fecha;hospital;provincia;camas_iniciales_planta;camas_habilitadas_planta;camas_ocupadas_planta;camas_iniciales_uci;camas_habilitadas_uci;camas_ocupadas_uci;camas_ocupadas_covid_uci;codigo_ine
18/04/2022;Complejo Asistencial de Zamora;Zamora;395;363;289;17;19;7;3;49275
19/04/2022;Complejo Asistencial Universitario de Burgos;Burgos;842;769;569;42;47;28;4;9059
19/04/2022;Hospital Santiago Apóstol;Burgos;114;108;71;0;0;0;0;9059
19/04/2022;Complejo Asistencial Universitario de Salamanca;Salamanca;721;714;603;60;58;34;1;37274
19/04/2022;Complejo Asistencial de Soria;Soria;319;274;183;14;14;5;0;42173
20/04/2022;Hospital El Bierzo;León;391;391;286;14;14;7;2;24089
20/04/2022;Complejo Asistencial de Soria;Soria;319;276;182;14;14;2;0;42173
20/04/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;649;476;57;67;45;2;47186
21/04/2022;Complejo Asistencial Universitario de Burgos;Burgos;842;774;590;42;47;31;5;9059
21/04/2022;Hospital Santiago Apóstol;Burgos;114;112;60;0;0;0;0;9059
21/04/2022;Complejo Asistencial Universitario de León;León;850;876;681;44;53;38;6;24089
21/04/2022;Complejo Asistencial Universitario de Palencia;Palencia;451;423;320;20;23;10;1;34120
22/04/2022;Complejo Asistencial de Ávila;Ávila;422;360;288;14;14;4;0;5019
22/04/2022;Hospital Santos Reyes;Burgos;114;114;77;0;0;0;0;9059
22/04/2022;Complejo Asistencial de Soria;Soria;319;275;165;14;14;4;0;42173
22/04/2022;Hospital Universitario Río Hortega;Valladolid;573;543;458;33;41;28;2;47186
22/04/2022;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
23/04/2022;Complejo Asistencial Universitario de Burgos;Burgos;842;772;522;42;47;32;6;9059
23/04/2022;Hospital Santiago Apóstol;Burgos;114;108;60;0;0;0;0;9059
23/04/2022;Complejo Asistencial Universitario de Salamanca;Salamanca;721;712;589;60;58;36;2;37274
23/04/2022;Complejo Asistencial de Segovia;Segovia;365;325;197;16;31;7;1;40004
23/04/2022;Complejo Asistencial de Soria;Soria;319;272;150;14;14;6;0;42173
23/04/2022;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
24/04/2022;Hospital Santos Reyes;Burgos;114;114;60;0;0;0;0;9059
24/04/2022;Complejo Asistencial Universitario de León;León;850;876;579;44;53;30;7;24089
24/04/2022;Complejo Asistencial Universitario de Salamanca;Salamanca;721;715;593;60;58;36;2;37274
24/04/2022;Complejo Asistencial de Segovia;Segovia;365;325;187;16;31;7;1;40004
25/04/2022;Complejo Asistencial Universitario de Burgos;Burgos;842;775;572;42;47;26;7;9059
25/04/2022;Hospital Santiago Apóstol;Burgos;114;110;67;0;0;0;0;9059
25/04/2022;Hospital Santos Reyes;Burgos;114;114;73;0;0;0;0;9059
25/04/2022;Complejo Asistencial de Segovia;Segovia;365;325;213;16;31;7;1;40004
25/04/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;661;456;57;67;44;6;47186
25/04/2022;Complejo Asistencial de Zamora;Zamora;395;390;301;17;19;8;5;49275
26/04/2022;Complejo Asistencial Universitario de Burgos;Burgos;842;771;595;42;47;27;4;9059
26/04/2022;Hospital Santos Reyes;Burgos;114;114;69;0;0;0;0;9059
26/04/2022;Complejo Asistencial Universitario de Palencia;Palencia;451;424;298;20;23;11;0;34120
26/04/2022;Complejo Asistencial Universitario de Salamanca;Salamanca;721;707;600;60;58;48;3;37274
26/04/2022;Complejo Asistencial de Soria;Soria;319;270;185;14;14;4;0;42173
26/04/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;658;469;57;67;47;6;47186
26/04/2022;Hospital Universitario Río Hortega;Valladolid;573;544;411;33;41;26;3;47186
26/04/2022;Complejo Asistencial de Zamora;Zamora;395;389;316;17;19;5;3;49275
27/04/2022;Complejo Asistencial de Ávila;Ávila;422;360;239;14;14;3;1;5019
27/04/2022;Hospital Santiago Apóstol;Burgos;114;111;61;0;0;0;0;9059
27/04/2022;Complejo Asistencial Universitario de León;León;850;876;655;44;53;36;7;24089
27/04/2022;Hospital El Bierzo;León;391;391;287;14;14;6;2;24089
27/04/2022;Complejo Asistencial de Segovia;Segovia;365;325;233;16;31;6;0;40004
27/04/2022;Complejo Asistencial de Soria;Soria;319;268;188;14;14;5;0;42173
27/04/2022;Hospital de Medina del Campo;Valladolid;119;119;73;0;0;0;0;47186
27/04/2022;Hospital Universitario Río Hortega;Valladolid;573;540;421;33;41;26;3;47186
28/04/2022;Hospital El Bierzo;León;391;391;293;14;14;6;1;24089
28/04/2022;Hospital de Medina del Campo;Valladolid;119;119;74;0;0;0;0;47186
28/04/2022;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
28/04/2022;Complejo Asistencial de Zamora;Zamora;395;383;313;17;19;7;3;49275
29/04/2022;Complejo Asistencial de Segovia;Segovia;365;325;218;16;31;6;0;40004
29/04/2022;Complejo Asistencial de Soria;Soria;319;268;194;14;14;6;0;42173
29/04/2022;Complejo Asistencial de Zamora;Zamora;395;378;312;17;19;6;2;49275
30/04/2022;Hospital Santiago Apóstol;Burgos;114;111;61;0;0;0;0;9059
30/04/2022;Hospital Santos Reyes;Burgos;114;114;65;0;0;0;0;9059
30/04/2022;Complejo Asistencial Universitario de Palencia;Palencia;451;411;262;20;23;8;0;34120
30/04/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;663;394;57;67;42;4;47186
30/04/2022;Hospital Universitario Río Hortega;Valladolid;573;542;360;33;41;24;4;47186
30/04/2022;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
30/04/2022;Complejo Asistencial de Zamora;Zamora;395;382;292;17;19;5;2;49275
01/05/2022;Complejo Asistencial de Ávila;Ávila;422;360;218;14;14;3;0;5019
01/05/2022;Complejo Asistencial Universitario de Burgos;Burgos;842;771;483;42;47;32;6;9059
01/05/2022;Complejo Asistencial Universitario de Palencia;Palencia;451;408;263;20;23;8;1;34120
01/05/2022;Complejo Asistencial Universitario de Salamanca;Salamanca;721;705;579;60;58;38;3;37274
01/05/2022;Hospital de Medina del Campo;Valladolid;119;119;72;0;0;0;0;47186
02/05/2022;Complejo Asistencial Universitario de Burgos;Burgos;842;773;491;42;47;29;6;9059
02/05/2022;Complejo Asistencial Universitario de León;León;850;876;582;44;53;28;6;24089
02/05/2022;Hospital El Bierzo;León;391;391;268;14;14;8;1;24089
02/05/2022;Complejo Asistencial de Segovia;Segovia;365;325;217;16;31;6;0;40004
02/05/2022;Complejo Asistencial de Zamora;Zamora;395;384;292;17;19;7;3;49275
03/05/2022;Complejo Asistencial de Ávila;Ávila;422;360;240;14;14;5;1;5019
03/05/2022;Complejo Asistencial Universitario de Burgos;Burgos;842;769;533;42;47;27;6;9059
03/05/2022;Hospital Santos Reyes;Burgos;114;114;86;0;0;0;0;9059
03/05/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;662;446;57;67;39;4;47186
03/05/2022;Hospital de Medina del Campo;Valladolid;119;119;94;0;0;0;0;47186
03/05/2022;Complejo Asistencial de Zamora;Zamora;395;391;319;17;19;7;3;49275
04/05/2022;Complejo Asistencial Universitario de León;León;850;876;694;44;53;30;8;24089
04/05/2022;Hospital El Bierzo;León;391;391;293;14;14;9;2;24089
04/05/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;654;457;57;67;39;4;47186
04/05/2022;Hospital Universitario Río Hortega;Valladolid;573;542;390;33;41;31;5;47186
05/05/2022;Complejo Asistencial Universitario de Burgos;Burgos;842;762;569;42;47;27;5;9059
05/05/2022;Hospital Santiago Apóstol;Burgos;114;109;62;0;0;0;0;9059
05/05/2022;Hospital Santos Reyes;Burgos;114;114;91;0;0;0;0;9059
05/05/2022;Complejo Asistencial Universitario de León;León;850;876;694;44;53;30;8;24089
05/05/2022;Complejo Asistencial Universitario de Palencia;Palencia;451;424;328;20;23;14;1;34120
05/05/2022;Complejo Asistencial de Soria;Soria;319;267;194;14;14;10;1;42173
05/05/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;654;457;57;67;39;4;47186
05/05/2022;Hospital Universitario Río Hortega;Valladolid;573;542;390;33;41;31;5;47186
05/05/2022;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
06/05/2022;Complejo Asistencial de Soria;Soria;319;272;206;14;14;8;1;42173
06/05/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;883;580;57;67;45;6;47186
07/05/2022;Hospital Santos Reyes;Burgos;114;114;67;0;0;0;0;9059
07/05/2022;Hospital de Medina del Campo;Valladolid;119;119;60;0;0;0;0;47186
07/05/2022;Complejo Asistencial de Zamora;Zamora;395;393;283;17;19;5;1;49275
08/05/2022;Hospital Santiago Apóstol;Burgos;114;108;61;0;0;0;0;9059
08/05/2022;Complejo Asistencial Universitario de León;León;850;876;631;44;53;28;9;24089
08/05/2022;Hospital El Bierzo;León;391;391;283;14;14;10;1;24089
08/05/2022;Complejo Asistencial de Soria;Soria;319;268;188;14;14;10;1;42173
08/05/2022;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
08/05/2022;Complejo Asistencial de Zamora;Zamora;395;393;267;17;19;3;1;49275
09/05/2022;Hospital Santiago Apóstol;Burgos;114;107;66;0;0;0;0;9059
09/05/2022;Hospital El Bierzo;León;391;391;289;14;14;9;1;24089
09/05/2022;Complejo Asistencial Universitario de Palencia;Palencia;451;435;334;20;23;14;3;34120
09/05/2022;Complejo Asistencial de Soria;Soria;319;270;194;14;14;10;1;42173
09/05/2022;Hospital de Medina del Campo;Valladolid;119;119;72;0;0;0;0;47186
09/05/2022;Hospital Universitario Río Hortega;Valladolid;573;546;408;33;41;23;5;47186
09/05/2022;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
10/05/2022;Complejo Asistencial de Soria;Soria;319;266;195;14;14;9;1;42173
10/05/2022;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
11/05/2022;Hospital El Bierzo;León;391;391;291;14;14;6;1;24089
11/05/2022;Complejo Asistencial Universitario de Salamanca;Salamanca;721;711;613;60;58;41;5;37274
11/05/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;647;442;57;67;42;5;47186
11/05/2022;Complejo Asistencial de Zamora;Zamora;395;391;300;17;19;6;0;49275
12/05/2022;Complejo Asistencial Universitario de Burgos;Burgos;842;763;571;42;47;30;4;9059
12/05/2022;Hospital Santiago Apóstol;Burgos;114;107;59;0;0;0;0;9059
12/05/2022;Hospital de Medina del Campo;Valladolid;119;119;68;0;0;0;0;47186
12/05/2022;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
12/05/2022;Complejo Asistencial de Zamora;Zamora;395;392;286;17;19;7;0;49275
14/05/2022;Complejo Asistencial Universitario de Burgos;Burgos;842;767;501;42;47;32;4;9059
14/05/2022;Hospital Santos Reyes;Burgos;114;114;62;0;0;0;0;9059
14/05/2022;Complejo Asistencial Universitario de León;León;850;876;600;44;53;33;12;24089
14/05/2022;Hospital El Bierzo;León;391;391;256;14;14;9;2;24089
14/05/2022;Complejo Asistencial de Soria;Soria;319;269;189;14;14;6;1;42173
14/05/2022;Hospital de Medina del Campo;Valladolid;119;119;58;0;0;0;0;47186
14/05/2022;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
15/05/2022;Complejo Asistencial de Soria;Soria;319;269;195;14;14;5;1;42173
15/05/2022;Hospital de Medina del Campo;Valladolid;119;119;53;0;0;0;0;47186
16/05/2022;Complejo Asistencial de Ávila;Ávila;422;360;246;14;14;5;1;5019
16/05/2022;Hospital Santos Reyes;Burgos;114;114;70;0;0;0;0;9059
16/05/2022;Complejo Asistencial Universitario de León;León;850;876;656;44;53;27;8;24089
16/05/2022;Hospital El Bierzo;León;391;391;284;14;14;8;2;24089
16/05/2022;Complejo Asistencial Universitario de Salamanca;Salamanca;721;711;629;60;58;39;5;37274
16/05/2022;Complejo Asistencial de Segovia;Segovia;365;325;191;16;31;5;1;40004
16/05/2022;Complejo Asistencial de Soria;Soria;319;267;199;14;14;5;1;42173
16/05/2022;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
17/05/2022;Hospital Santos Reyes;Burgos;114;114;77;0;0;0;0;9059
17/05/2022;Hospital El Bierzo;León;391;391;276;14;14;8;2;24089
17/05/2022;Complejo Asistencial Universitario de Palencia;Palencia;451;441;319;20;23;12;3;34120
17/05/2022;Complejo Asistencial de Soria;Soria;319;270;200;14;14;6;1;42173
17/05/2022;Complejo Asistencial de Zamora;Zamora;395;381;312;17;19;7;0;49275
18/05/2022;Complejo Asistencial Universitario de Salamanca;Salamanca;721;709;627;60;58;41;5;37274
19/05/2022;Complejo Asistencial Universitario de Salamanca;Salamanca;721;707;623;60;58;41;2;37274
19/05/2022;Complejo Asistencial de Soria;Soria;319;267;195;14;14;3;1;42173
19/05/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;630;468;57;67;49;5;47186
19/05/2022;Hospital de Medina del Campo;Valladolid;119;119;57;0;0;0;0;47186
19/05/2022;Hospital Universitario Río Hortega;Valladolid;573;543;412;33;41;25;4;47186
20/05/2022;Hospital El Bierzo;León;391;391;297;14;14;7;1;24089
20/05/2022;Complejo Asistencial Universitario de Salamanca;Salamanca;721;707;636;60;58;40;3;37274
20/05/2022;Complejo Asistencial de Segovia;Segovia;365;325;240;16;31;5;1;40004
20/05/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;630;457;57;67;50;5;47186
20/05/2022;Hospital de Medina del Campo;Valladolid;119;119;62;0;0;0;0;47186
20/05/2022;Complejo Asistencial de Zamora;Zamora;395;383;289;17;19;6;0;49275
21/05/2022;Hospital El Bierzo;León;391;391;284;14;14;7;1;24089
21/05/2022;Complejo Asistencial Universitario de Salamanca;Salamanca;721;708;583;60;58;35;2;37274
21/05/2022;Complejo Asistencial de Segovia;Segovia;365;325;211;16;31;7;1;40004
21/05/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;625;461;57;67;43;2;47186
21/05/2022;Hospital de Medina del Campo;Valladolid;119;119;54;0;0;0;0;47186
21/05/2022;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
21/05/2022;Complejo Asistencial de Zamora;Zamora;395;382;269;17;19;5;0;49275
22/05/2022;Hospital El Bierzo;León;391;391;284;14;14;6;1;24089
22/05/2022;Complejo Asistencial de Soria;Soria;319;262;173;14;14;2;0;42173
22/05/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;625;461;57;67;43;2;47186
22/05/2022;Hospital de Medina del Campo;Valladolid;119;119;58;0;0;0;0;47186
23/05/2022;Complejo Asistencial de Soria;Soria;319;273;178;14;14;3;0;42173
23/05/2022;Hospital de Medina del Campo;Valladolid;119;119;61;0;0;0;0;47186
23/05/2022;Hospital Universitario Río Hortega;Valladolid;573;533;424;33;41;30;4;47186
24/05/2022;Hospital Santos Reyes;Burgos;114;114;79;0;0;0;0;9059
24/05/2022;Complejo Asistencial Universitario de León;León;850;876;720;44;53;33;6;24089
24/05/2022;Complejo Asistencial Universitario de Salamanca;Salamanca;721;707;587;60;58;42;2;37274
24/05/2022;Complejo Asistencial de Segovia;Segovia;365;0;0;16;0;0;0;40004
24/05/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;628;499;57;67;36;2;47186
24/05/2022;Hospital de Medina del Campo;Valladolid;119;119;56;0;0;0;0;47186
24/05/2022;Hospital Universitario Río Hortega;Valladolid;573;534;447;33;41;27;3;47186
24/05/2022;Complejo Asistencial de Zamora;Zamora;395;379;295;17;19;4;0;49275
25/05/2022;Hospital Santos Reyes;Burgos;114;114;73;0;0;0;0;9059
25/05/2022;Complejo Asistencial Universitario de Salamanca;Salamanca;721;708;587;60;58;43;3;37274
25/05/2022;Complejo Asistencial de Soria;Soria;319;269;178;14;14;1;0;42173
25/05/2022;Hospital de Medina del Campo;Valladolid;119;119;57;0;0;0;0;47186
25/05/2022;Hospital Universitario Río Hortega;Valladolid;573;539;424;33;41;29;3;47186
25/05/2022;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
25/05/2022;Complejo Asistencial de Zamora;Zamora;395;379;321;17;19;5;1;49275
26/05/2022;Complejo Asistencial Universitario de Burgos;Burgos;842;754;607;42;47;35;4;9059
26/05/2022;Hospital Santiago Apóstol;Burgos;114;109;66;0;0;0;0;9059
26/05/2022;Hospital Universitario Río Hortega;Valladolid;573;539;404;33;41;27;5;47186
26/05/2022;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
27/05/2022;Complejo Asistencial Universitario de Burgos;Burgos;842;763;564;42;47;31;3;9059
27/05/2022;Hospital Santos Reyes;Burgos;114;114;63;0;0;0;0;9059
27/05/2022;Complejo Asistencial Universitario de León;León;850;876;708;44;53;29;6;24089
27/05/2022;Hospital El Bierzo;León;391;391;304;14;14;7;2;24089
27/05/2022;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;592;60;58;40;2;37274
27/05/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;631;452;57;67;37;3;47186
27/05/2022;Hospital de Medina del Campo;Valladolid;119;119;66;0;0;0;0;47186
27/05/2022;Complejo Asistencial de Zamora;Zamora;395;355;308;17;19;6;0;49275
28/05/2022;Hospital Santiago Apóstol;Burgos;114;105;62;0;0;0;0;9059
28/05/2022;Complejo Asistencial Universitario de Palencia;Palencia;451;440;233;20;23;9;3;34120
28/05/2022;Hospital de Medina del Campo;Valladolid;119;119;63;0;0;0;0;47186
28/05/2022;Complejo Asistencial de Zamora;Zamora;395;351;293;17;19;6;0;49275
29/05/2022;Hospital Santos Reyes;Burgos;114;114;58;0;0;0;0;9059
29/05/2022;Hospital El Bierzo;León;391;391;283;14;14;5;1;24089
29/05/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;633;425;57;67;40;5;47186
30/05/2022;Complejo Asistencial Universitario de Palencia;Palencia;451;472;255;20;23;12;3;34120
30/05/2022;Complejo Asistencial de Segovia;Segovia;365;325;233;16;31;7;0;40004
30/05/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;633;425;57;67;39;4;47186
30/05/2022;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
30/05/2022;Complejo Asistencial de Zamora;Zamora;395;359;328;17;19;6;0;49275
31/05/2022;Hospital Santiago Apóstol;Burgos;114;107;65;0;0;0;0;9059
31/05/2022;Complejo Asistencial de Soria;Soria;319;276;179;14;14;1;0;42173
31/05/2022;Hospital de Medina del Campo;Valladolid;119;119;69;0;0;0;0;47186
31/05/2022;Hospital Universitario Río Hortega;Valladolid;573;536;413;33;41;27;4;47186
01/06/2022;Complejo Asistencial de Ávila;Ávila;422;360;258;14;14;5;1;5019
01/06/2022;Complejo Asistencial de Segovia;Segovia;365;325;245;16;31;8;0;40004
01/06/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;640;460;57;67;49;3;47186
01/06/2022;Hospital Universitario Río Hortega;Valladolid;573;534;419;33;41;26;3;47186
02/06/2022;Hospital Santiago Apóstol;Burgos;114;108;61;0;0;0;0;9059
02/06/2022;Complejo Asistencial Universitario de Palencia;Palencia;451;444;268;20;23;13;4;34120
02/06/2022;Complejo Asistencial de Segovia;Segovia;365;325;227;16;31;7;0;40004
02/06/2022;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
02/06/2022;Complejo Asistencial de Zamora;Zamora;395;359;301;17;19;10;1;49275
03/06/2022;Complejo Asistencial de Ávila;Ávila;422;360;243;14;14;7;1;5019
03/06/2022;Hospital Santos Reyes;Burgos;114;114;73;0;0;0;0;9059
03/06/2022;Complejo Asistencial Universitario de León;León;850;876;625;44;53;74;8;24089
03/06/2022;Complejo Asistencial Universitario de Salamanca;Salamanca;721;676;614;60;58;32;0;37274
03/06/2022;Complejo Asistencial de Segovia;Segovia;365;325;219;16;31;8;0;40004
03/06/2022;Complejo Asistencial de Soria;Soria;319;278;174;14;14;6;1;42173
03/06/2022;Hospital Universitario Río Hortega;Valladolid;573;538;391;33;41;28;4;47186
04/06/2022;Complejo Asistencial de Ávila;Ávila;422;360;238;14;14;6;1;5019
04/06/2022;Complejo Asistencial Universitario de Burgos;Burgos;842;744;521;42;47;30;4;9059
05/06/2022;Hospital El Bierzo;León;391;391;274;14;14;6;1;24089
05/06/2022;Complejo Asistencial Universitario de Salamanca;Salamanca;721;674;550;60;58;36;2;37274
05/06/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;644;442;57;67;42;4;47186
05/06/2022;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
06/06/2022;Complejo Asistencial de Segovia;Segovia;365;325;214;16;31;9;0;40004
06/06/2022;Complejo Asistencial de Soria;Soria;319;278;172;14;14;6;0;42173
06/06/2022;Hospital de Medina del Campo;Valladolid;119;119;68;0;0;0;0;47186
06/06/2022;Hospital Universitario Río Hortega;Valladolid;573;534;407;33;41;21;3;47186
06/06/2022;Complejo Asistencial de Zamora;Zamora;395;360;306;17;19;6;0;49275
07/06/2022;Complejo Asistencial de Ávila;Ávila;422;360;260;14;14;7;1;5019
07/06/2022;Complejo Asistencial Universitario de Burgos;Burgos;842;736;608;42;47;33;4;9059
07/06/2022;Hospital Santiago Apóstol;Burgos;114;107;55;0;0;0;0;9059
07/06/2022;Hospital Clínico Universitario de Valladolid;Valladolid;674;636;444;57;67;53;5;47186
